"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5707","10A. Should open feedback modal","mobile","Wed Apr 22 04:44:14 UTC 2026","passed","Wed Apr 22 04:44:20 UTC 2026","","10-user-snap/userSnap.spec.ts","",""
"","5435","8A. Should access proposed governance actions in disconnected state","mobile","Wed Apr 22 04:50:02 UTC 2026","passed","Wed Apr 22 04:50:08 UTC 2026","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","13443","8E. Should share proposed governance action","mobile","Wed Apr 22 04:51:08 UTC 2026","passed","Wed Apr 22 04:51:22 UTC 2026","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","9409","6F. Should open sanchonet docs in a new tab when clicking `info` button of abstain and signal-no-confidence card","loggedin (desktop)","Wed Apr 22 05:12:17 UTC 2026","passed","Wed Apr 22 05:12:27 UTC 2026","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","471","2O. Should load more DReps on show more (Deprecated)","mobile","Wed Apr 22 04:46:09 UTC 2026","skipped","Wed Apr 22 04:46:10 UTC 2026","","2-delegation/delegation.spec.ts","",""
"","8565","3O. Should reject invalid dRep registration metadata","loggedin (desktop)","Wed Apr 22 05:11:59 UTC 2026","passed","Wed Apr 22 05:12:07 UTC 2026","","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","17541","9F_1. Should load more Outcomes on show more in disconnect state","mobile","Wed Apr 22 04:51:31 UTC 2026","passed","Wed Apr 22 04:51:49 UTC 2026","Outcomes page","9-outcomes/outcomes.spec.ts","",""
"","92299","12E_1. Should accept valid data in “Proposal Ownership” section","budget proposal","Wed Apr 22 05:06:18 UTC 2026","passed","Wed Apr 22 05:07:50 UTC 2026","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","36743","7D_3. Verify updates to the constitution proposal form","proposal discussion (loggedin)","Wed Apr 22 05:00:43 UTC 2026","passed","Wed Apr 22 05:01:20 UTC 2026","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","6991","10A. Should open feedback modal","independent (desktop)","Wed Apr 22 04:36:25 UTC 2026","passed","Wed Apr 22 04:36:32 UTC 2026","","10-user-snap/userSnap.spec.ts","",""
"","152437","7E_4. Should accept valid data in motion of no confidence proposal form","proposal discussion (loggedin)","Wed Apr 22 04:56:12 UTC 2026","failed","Wed Apr 22 04:58:44 UTC 2026","Proposal created logged state > Accept valid data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","57627","11G. Should sort the budget proposal comments","budget proposal","Wed Apr 22 05:04:06 UTC 2026","passed","Wed Apr 22 05:05:04 UTC 2026","Budget proposal logged in state","11-proposal-budget/proposalBudget.loggedin.pb.spec.ts","",""
"","13659","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)","loggedin (desktop)","Wed Apr 22 05:12:15 UTC 2026","passed","Wed Apr 22 05:12:28 UTC 2026","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","85676","8T. Should change vote on poll.","proposal discussion (loggedin)","Wed Apr 22 05:03:19 UTC 2026","passed","Wed Apr 22 05:04:44 UTC 2026","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.pd.spec.ts","",""
"","13433","4L. Should search governance actions","mobile","Wed Apr 22 04:47:28 UTC 2026","passed","Wed Apr 22 04:47:41 UTC 2026","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","83307","8P. Should add poll on own proposal","proposal discussion (loggedin)","Wed Apr 22 05:03:32 UTC 2026","passed","Wed Apr 22 05:04:55 UTC 2026","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.pd.spec.ts","",""
