"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1673","12E_3. Should accept valid data in “proposal details” section","budget proposal","2026-06-03","failed","2026-06-03","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","1631","12D_3. Should verify all field of “proposal details” section","budget proposal","2026-06-03","failed","2026-06-03","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field verification","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","1434","5I. Should view the vote details,when viewing governance action already voted by the DRep","dRep","2026-06-03","failed","2026-06-03","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","770","11B_3. Should sort budget proposals","independent (desktop)","2026-06-03","failed","2026-06-03","Budget proposal list manipulation > Filter and sort budget proposals","11-proposal-budget/proposalBudget.spec.ts","",""
"","708","4L. Should search governance actions","independent (desktop)","2026-06-03","failed","2026-06-03","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","1668","12B. Should access proposal creation page in connected state","budget proposal","2026-06-03","failed","2026-06-03","Budget proposal 01 wallet","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","935","2K_3. Should sort DReps randomly (Deprecated)","mobile","2026-06-03","skipped","2026-06-03","","2-delegation/delegation.spec.ts","",""
"","1459","7D_4. Verify motion of no confidence proposal form","proposal discussion (loggedin)","2026-06-03","failed","2026-06-03","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","1757","11C. Should show view-all categorized budget proposal","mobile","2026-06-03","failed","2026-06-03","","11-proposal-budget/proposalBudget.spec.ts","",""
"","1469","11B_2. Should filter budget proposals by categories","mobile","2026-06-03","failed","2026-06-03","Budget proposal list manipulation > Filter and sort budget proposals","11-proposal-budget/proposalBudget.spec.ts","",""
