"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","93525","Setup temporary proposal wallets","proposal setup","Mon May 11 08:21:50 UTC 2026","passed","Mon May 11 08:23:23 UTC 2026","","proposal.setup.ts","",""
"","5486","Create DRep 01 auth","dRep auth setup","Mon May 11 08:21:50 UTC 2026","passed","Mon May 11 08:21:56 UTC 2026","","dRep.auth.setup.ts","",""
"","240257","Initialize static wallets","wallet bootstrap","Mon May 11 08:21:50 UTC 2026","broken","Mon May 11 08:25:50 UTC 2026","","wallet.bootstrap.ts","",""
"","180355","10C. Should verify feature form","independent (desktop)","Mon May 11 08:23:12 UTC 2026","broken","Mon May 11 08:26:12 UTC 2026","","10-user-snap/userSnap.spec.ts","",""
"","16458","Create Budget Proposal 03 auth","budget proposal auth setup","Mon May 11 08:21:58 UTC 2026","passed","Mon May 11 08:22:14 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","15557","Create Proposal 07 auth","proposal discussion auth setup","Mon May 11 08:22:46 UTC 2026","passed","Mon May 11 08:23:02 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","2937","Create User 01 auth","user auth setup","Mon May 11 08:22:18 UTC 2026","passed","Mon May 11 08:22:21 UTC 2026","","user.auth.setup.ts","",""
"","15369","Create Proposal 06 auth","proposal discussion auth setup","Mon May 11 08:22:43 UTC 2026","passed","Mon May 11 08:22:59 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","16457","Create Proposal 01 auth","proposal discussion auth setup","Mon May 11 08:22:23 UTC 2026","passed","Mon May 11 08:22:39 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","15411","Create Proposal 10 auth","proposal discussion auth setup","Mon May 11 08:22:59 UTC 2026","passed","Mon May 11 08:23:14 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","16380","Create Proposal 02 auth","proposal discussion auth setup","Mon May 11 08:22:27 UTC 2026","passed","Mon May 11 08:22:43 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","180432","10B. Should verify a bug report form","independent (desktop)","Mon May 11 08:23:12 UTC 2026","broken","Mon May 11 08:26:13 UTC 2026","","10-user-snap/userSnap.spec.ts","",""
"","16558","Register DRep of proposal budget static wallets","budget proposal dRep setup","Mon May 11 08:21:49 UTC 2026","passed","Mon May 11 08:22:06 UTC 2026","","proposal-budget.dRep.setup.ts","",""
"","9731","10A. Should open feedback modal","independent (desktop)","Mon May 11 08:23:11 UTC 2026","failed","Mon May 11 08:23:21 UTC 2026","","10-user-snap/userSnap.spec.ts","",""
"","20296","Create Budget Proposal 01 auth","budget proposal auth setup","Mon May 11 08:21:50 UTC 2026","passed","Mon May 11 08:22:11 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","2863","1A. Should connect wallet and choose stake-key to use","independent (desktop)","Mon May 11 08:23:03 UTC 2026","passed","Mon May 11 08:23:05 UTC 2026","","1-wallet-connect/walletConnect.spec.ts","",""
"","5561","Create DRep 02 auth","dRep auth setup","Mon May 11 08:21:50 UTC 2026","passed","Mon May 11 08:21:55 UTC 2026","","dRep.auth.setup.ts","",""
"","16353","Create Proposal 03 auth","proposal discussion auth setup","Mon May 11 08:22:30 UTC 2026","passed","Mon May 11 08:22:46 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","16063","Create DRep 03 auth with username","budget proposal auth setup","Mon May 11 08:22:14 UTC 2026","passed","Mon May 11 08:22:30 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","2451","1D. Should reject wallet connection if on different network","independent (desktop)","Mon May 11 08:23:05 UTC 2026","passed","Mon May 11 08:23:08 UTC 2026","","1-wallet-connect/walletConnect.spec.ts","",""
"","16104","Create Proposal 04 auth","proposal discussion auth setup","Mon May 11 08:22:33 UTC 2026","passed","Mon May 11 08:22:49 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","2508","1E. Should hide incompatible wallets when connecting","independent (desktop)","Mon May 11 08:23:08 UTC 2026","passed","Mon May 11 08:23:10 UTC 2026","","1-wallet-connect/walletConnect.spec.ts","",""
"","16810","Create Budget Proposal 04 auth","budget proposal auth setup","Mon May 11 08:22:08 UTC 2026","passed","Mon May 11 08:22:25 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","16005","Create Proposal 08 auth","proposal discussion auth setup","Mon May 11 08:22:49 UTC 2026","passed","Mon May 11 08:23:05 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","3901","11A. Should access budget proposal page in disconnect state","independent (desktop)","Mon May 11 08:23:25 UTC 2026","passed","Mon May 11 08:23:29 UTC 2026","","11-proposal-budget/proposalBudget.spec.ts","",""
