"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6199","3P. Should reject invalid edit dRep metadata","dRep","Mon May 11 11:22:15 UTC 2026","passed","Mon May 11 11:22:21 UTC 2026","","3-drep-registration/editDRep.dRep.spec.ts","",""
"","9472","9B_2. Should search outcomes proposal by title and id","loggedin (desktop)","Mon May 11 11:08:45 UTC 2026","passed","Mon May 11 11:08:55 UTC 2026","Outcomes page > Outcome details dependent test","9-outcomes/outcomes.loggedin.spec.ts","",""
"","66112","8D. Should show the view-all categorized proposed governance actions.","mobile","Mon May 11 10:14:00 UTC 2026","passed","Mon May 11 10:15:06 UTC 2026","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","180287","11E. Should view comments with count indications on a budget proposal","mobile","Mon May 11 10:05:30 UTC 2026","broken","Mon May 11 10:08:31 UTC 2026","","11-proposal-budget/proposalBudget.spec.ts","",""
"","5928","4E. Should display DRep's voting power in governance actions page","dRep","Mon May 11 11:22:16 UTC 2026","passed","Mon May 11 11:22:22 UTC 2026","Logged in DRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","540245","12E_2. Should accept valid data in “problem statements and proposal benefits” section","budget proposal","Mon May 11 10:48:23 UTC 2026","broken","Mon May 11 10:57:23 UTC 2026","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","6317","9D_2. Should copy governanceActionId in disconnect state","loggedin (desktop)","Mon May 11 11:08:47 UTC 2026","passed","Mon May 11 11:08:54 UTC 2026","Outcomes page > Outcome details dependent test","9-outcomes/outcomes.loggedin.spec.ts","",""
"","64744","4C_1. Should filter Governance Action Type on governance actions page","independent (desktop)","Mon May 11 09:52:14 UTC 2026","failed","Mon May 11 09:53:19 UTC 2026","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","63210","9H_3A: Should display ""Data Not Verifiable"" message in outcomes when metadata hash and URL do not match. in disconnect state","independent (desktop)","Mon May 11 10:00:56 UTC 2026","failed","Mon May 11 10:01:59 UTC 2026","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","180167","7I_1. Should valid review submission in info action Proposal form","proposal discussion (loggedin)","Mon May 11 10:28:25 UTC 2026","broken","Mon May 11 10:31:26 UTC 2026","Proposal created logged state > Review fillup form","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","180246","12D_5. Should verify all field of “further information” section","budget proposal","Mon May 11 10:45:21 UTC 2026","broken","Mon May 11 10:48:21 UTC 2026","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field verification","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","196454","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation","delegation","Mon May 11 11:25:21 UTC 2026","failed","Mon May 11 11:28:37 UTC 2026","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","234","2O. Should load more DReps on show more (Deprecated)","mobile","Mon May 11 10:06:28 UTC 2026","skipped","Mon May 11 10:06:28 UTC 2026","","2-delegation/delegation.spec.ts","",""
"","540268","12F_2. Should reject invalid data in “problem statements and proposal benefits” section","budget proposal","Mon May 11 10:48:44 UTC 2026","broken","Mon May 11 10:57:44 UTC 2026","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","3359","2Q. Should include DRep status and voting power on the DRep card","mobile","Mon May 11 10:07:44 UTC 2026","passed","Mon May 11 10:07:47 UTC 2026","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","2106","12A. Should restrict from creating a budget proposal in disconnect state","independent (desktop)","Mon May 11 09:51:33 UTC 2026","passed","Mon May 11 09:51:35 UTC 2026","","12-proposal-budget-submission/proposalBudgetSubmission.spec.ts","",""
"","180655","3N_2. Should reject invalid dRep metadata anchor on edit dRep","dRep","Mon May 11 11:22:18 UTC 2026","broken","Mon May 11 11:25:18 UTC 2026","Validation of edit dRep Form > Metadata anchor Validation","3-drep-registration/editDRep.dRep.spec.ts","",""
"","2441","2B. Should access DRep Directory page","loggedin (desktop)","Mon May 11 11:06:30 UTC 2026","passed","Mon May 11 11:06:33 UTC 2026","","2-delegation/delegation.loggedin.spec.ts","",""
"","6906","7D_4. Verify motion of no confidence proposal form","proposal discussion (loggedin)","Mon May 11 10:32:10 UTC 2026","passed","Mon May 11 10:32:16 UTC 2026","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","4927","5A. Should show relevant details about governance action as DRep","dRep","Mon May 11 11:22:40 UTC 2026","passed","Mon May 11 11:22:45 UTC 2026","Proposal checks","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","77496","3E_2. Should reject invalid data in DRep form","loggedin (desktop)","Mon May 11 11:06:55 UTC 2026","passed","Mon May 11 11:08:12 UTC 2026","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","1937","2Y_1. Should correctly convert CIP-129/CIP-105 script drep","independent (desktop)","Mon May 11 09:52:01 UTC 2026","passed","Mon May 11 09:52:03 UTC 2026","","2-delegation/delegation.spec.ts","",""
"","65544","11C. Should show view-all categorized budget proposal","mobile","Mon May 11 10:05:03 UTC 2026","passed","Mon May 11 10:06:09 UTC 2026","","11-proposal-budget/proposalBudget.spec.ts","",""
"","180541","10D. Should report an issue","independent (desktop)","Mon May 11 09:48:09 UTC 2026","broken","Mon May 11 09:51:09 UTC 2026","Submit Usersnap","10-user-snap/userSnap.spec.ts","",""
"","540242","12E_5. Should accept valid data in “further information” section","budget proposal","Mon May 11 10:57:25 UTC 2026","broken","Mon May 11 11:06:25 UTC 2026","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","3940","6O. Should display proper network name","mobile","Mon May 11 10:13:46 UTC 2026","passed","Mon May 11 10:13:50 UTC 2026","","6-miscellaneous/miscellaneous.spec.ts","",""
"","68023","9C_1A. Should filter Governance Action Type on governance actions page in disconnect state","mobile","Mon May 11 10:14:35 UTC 2026","passed","Mon May 11 10:15:43 UTC 2026","Outcomes page > outcome sorting and filtering","9-outcomes/outcomes.spec.ts","",""
"","4263","1C. Should disconnect Wallet When connected","independent (desktop)","Mon May 11 09:47:59 UTC 2026","passed","Mon May 11 09:48:03 UTC 2026","","1-wallet-connect/walletConnect.spec.ts","",""
