"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","65175","Initialize static wallets","wallet bootstrap","Mon May 11 09:09:53 UTC 2026","passed","Mon May 11 09:10:58 UTC 2026","","wallet.bootstrap.ts","",""
"","67044","4C_1. Should filter Governance Action Type on governance actions page","independent (desktop)","Mon May 11 09:15:35 UTC 2026","failed","Mon May 11 09:16:42 UTC 2026","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","17540","Create Proposal 04 auth","proposal discussion auth setup","Mon May 11 09:10:41 UTC 2026","passed","Mon May 11 09:10:59 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","180595","10B. Should verify a bug report form","independent (desktop)","Mon May 11 09:11:25 UTC 2026","broken","Mon May 11 09:14:25 UTC 2026","","10-user-snap/userSnap.spec.ts","",""
"","16654","Create Budget Proposal 05 auth","budget proposal auth setup","Mon May 11 09:10:20 UTC 2026","passed","Mon May 11 09:10:37 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","180283","4K. Should display correct vote counts on governance details page for disconnect state","independent (desktop)","Mon May 11 09:17:49 UTC 2026","broken","Mon May 11 09:20:50 UTC 2026","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","181103","11B_1. Should search for budget proposals by title","independent (desktop)","Mon May 11 09:11:31 UTC 2026","broken","Mon May 11 09:14:33 UTC 2026","Budget proposal list manipulation","11-proposal-budget/proposalBudget.spec.ts","",""
"","2380","2Q. Should include DRep status and voting power on the DRep card","independent (desktop)","Mon May 11 09:15:18 UTC 2026","passed","Mon May 11 09:15:20 UTC 2026","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","17320","Create Budget Proposal 02 auth","budget proposal auth setup","Mon May 11 09:10:03 UTC 2026","passed","Mon May 11 09:10:20 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","16746","Create DRep 03 auth with username","budget proposal auth setup","Mon May 11 09:10:21 UTC 2026","passed","Mon May 11 09:10:38 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","15842","Create Proposal 10 auth","proposal discussion auth setup","Mon May 11 09:11:07 UTC 2026","passed","Mon May 11 09:11:23 UTC 2026","","proposal-discussion.auth.setup.ts","",""
