"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25137","Create Proposal 02 auth","proposal discussion auth setup","Fri Apr 24 07:01:19 UTC 2026","passed","Fri Apr 24 07:01:44 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","8899","Create AdaHolder 04 auth","adaholder auth setup","Fri Apr 24 07:21:32 UTC 2026","passed","Fri Apr 24 07:21:41 UTC 2026","","adaholder.auth.setup.ts","",""
"","61756","8B_2. Should sort the list of proposed governance actions.","independent (desktop)","Fri Apr 24 07:07:37 UTC 2026","failed","Fri Apr 24 07:08:39 UTC 2026","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","121375","7F_4. Should reject invalid data in motion of no confidence Proposal form","proposal discussion (loggedin)","Fri Apr 24 07:24:21 UTC 2026","passed","Fri Apr 24 07:26:22 UTC 2026","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","5932","9E_1. Should verify all of the displayed governance actions have expired in disconnect state","mobile","Fri Apr 24 07:17:07 UTC 2026","passed","Fri Apr 24 07:17:13 UTC 2026","Outcomes page","9-outcomes/outcomes.spec.ts","",""
"","98223","12E_1. Should accept valid data in “Proposal Ownership” section","budget proposal","Fri Apr 24 07:33:00 UTC 2026","passed","Fri Apr 24 07:34:38 UTC 2026","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","3447","8I. Should disable poll voting functionality.","mobile","Fri Apr 24 07:16:49 UTC 2026","passed","Fri Apr 24 07:16:53 UTC 2026","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","127885","Abstain delegation","cleanup delegation","Fri Apr 24 07:49:39 UTC 2026","passed","Fri Apr 24 07:51:47 UTC 2026","","delegation.teardown.ts","",""
"","96759","8R. Should disable voting after cancelling the poll with the current poll result.","proposal discussion (loggedin)","Fri Apr 24 07:29:54 UTC 2026","passed","Fri Apr 24 07:31:30 UTC 2026","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.pd.spec.ts","",""
"","72114","9H_1A: Should display ""Data Formatted Incorrectly"" message in outcomes when hash is valid but incorrect metadata format. in disconnect state","mobile","Fri Apr 24 07:17:20 UTC 2026","failed","Fri Apr 24 07:18:32 UTC 2026","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","10296","2K_2. Should sort DReps","mobile","Fri Apr 24 07:11:44 UTC 2026","passed","Fri Apr 24 07:11:54 UTC 2026","","2-delegation/delegation.spec.ts","",""
"","106997","12F_2. Should reject invalid data in “problem statements and proposal benefits” section","budget proposal","Fri Apr 24 07:33:23 UTC 2026","passed","Fri Apr 24 07:35:10 UTC 2026","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","39644","3Q Should not list dRep in the dRep directory when 'doNotList' is checked during registration","dRep","Fri Apr 24 07:44:40 UTC 2026","passed","Fri Apr 24 07:45:19 UTC 2026","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
