"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","187","2K_3. Should sort DReps randomly (Deprecated)","independent (desktop)","2026-06-03","skipped","2026-06-03","","2-delegation/delegation.spec.ts","",""
"","8052","1C. Should disconnect Wallet When connected","independent (desktop)","2026-06-03","passed","2026-06-03","","1-wallet-connect/walletConnect.spec.ts","",""
"","8279","4H. Should verify none of the displayed governance actions have expired","independent (desktop)","2026-06-03","passed","2026-06-03","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","8159","2K_2. Should sort DReps","independent (desktop)","2026-06-03","passed","2026-06-03","","2-delegation/delegation.spec.ts","",""
"","133029","7H_4. Should submit a motion of no confidence proposal as governance action","proposal submission","2026-06-03","failed","2026-06-03","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
"","10353","11E. Should view comments with count indications on a budget proposal","independent (desktop)","2026-06-03","passed","2026-06-03","","11-proposal-budget/proposalBudget.spec.ts","",""
"","6411","Create DRep 02 auth","dRep auth setup","2026-06-03","passed","2026-06-03","","dRep.auth.setup.ts","",""
"","180578","10B. Should verify a bug report form","independent (desktop)","2026-06-03","broken","2026-06-03","","10-user-snap/userSnap.spec.ts","",""
"","48576","7G_2. Should create a proposal with proper treasury requests data","proposal discussion (loggedin)","2026-06-03","passed","2026-06-03","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","180468","3N_2. Should reject invalid dRep metadata anchor on edit dRep","dRep","2026-06-03","broken","2026-06-03","Validation of edit dRep Form > Metadata anchor Validation","3-drep-registration/editDRep.dRep.spec.ts","",""
"","50876","7M_1. Should edit a info action proposal draft","proposal discussion (loggedin)","2026-06-03","passed","2026-06-03","Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","180931","12F_5. Should reject invalid data in “further information” section","budget proposal","2026-06-03","broken","2026-06-03","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","110003","Initialize static wallets","wallet bootstrap","2026-06-03","passed","2026-06-03","","wallet.bootstrap.ts","",""
"","38968","11B_3. Should sort budget proposals","mobile","2026-06-03","failed","2026-06-03","Budget proposal list manipulation > Filter and sort budget proposals","11-proposal-budget/proposalBudget.spec.ts","",""
"","12949","4K. Should display correct vote counts on governance details page for disconnect state","independent (desktop)","2026-06-03","passed","2026-06-03","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","8578","4P_1: Should display Data Missing message in live voting when hash is valid but incorrect metadata format.","mobile","2026-06-03","passed","2026-06-03","Invalid Live voting Metadata","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","146421","2W. Should show my delegated ADA to the DRep","delegation","2026-06-03","failed","2026-06-03","Delegated ADA visibility","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","68768","12J. Should verify created proposal appears in my proposals list","budget proposal","2026-06-03","passed","2026-06-03","","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","180665","12D_5. Should verify all field of “further information” section","budget proposal","2026-06-03","broken","2026-06-03","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field verification","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","74618","9C_1A. Should filter Governance Action Type on governance actions page in disconnect state","independent (desktop)","2026-06-03","passed","2026-06-03","Outcomes page > outcome sorting and filtering","9-outcomes/outcomes.spec.ts","",""
"","11823","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed","delegation","2026-06-03","passed","2026-06-03","Multiple delegations","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","80899","3M_2. Should reject invalid data in edit dRep form","dRep","2026-06-03","passed","2026-06-03","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","8330","5H. Should open a new tab in Bad governance action proposal, when external URL is opened","independent (desktop)","2026-06-03","passed","2026-06-03","Bad Proposals","5-proposal-functionality/proposalFunctionality.spec.ts","",""
"","12012","10A. Should open feedback modal","independent (desktop)","2026-06-03","failed","2026-06-03","","10-user-snap/userSnap.spec.ts","",""
"","6149","3P. Should reject invalid edit dRep metadata","dRep","2026-06-03","passed","2026-06-03","","3-drep-registration/editDRep.dRep.spec.ts","",""
"","16866","Create Proposal 02 auth","proposal discussion auth setup","2026-06-03","passed","2026-06-03","","proposal-discussion.auth.setup.ts","",""
