"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5128","1A. Should connect wallet and choose stake-key to use","independent (desktop)","Fri May 08 04:36:27 UTC 2026","passed","Fri May 08 04:36:33 UTC 2026","","1-wallet-connect/walletConnect.spec.ts","",""
"","180399","10C. Should verify feature form","independent (desktop)","Fri May 08 04:36:37 UTC 2026","broken","Fri May 08 04:39:37 UTC 2026","","10-user-snap/userSnap.spec.ts","",""
"","4050","11A. Should access budget proposal page in disconnect state","independent (desktop)","Fri May 08 04:36:47 UTC 2026","passed","Fri May 08 04:36:52 UTC 2026","","11-proposal-budget/proposalBudget.spec.ts","",""
"","18100","Create Proposal 10 auth","proposal discussion auth setup","Fri May 08 04:36:24 UTC 2026","passed","Fri May 08 04:36:42 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","7774","Create DRep 01 auth","dRep auth setup","Fri May 08 04:35:01 UTC 2026","passed","Fri May 08 04:35:09 UTC 2026","","dRep.auth.setup.ts","",""
"","17073","Create Budget Proposal 02 auth","budget proposal auth setup","Fri May 08 04:35:11 UTC 2026","passed","Fri May 08 04:35:28 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","16921","Create DRep 03 auth with username","budget proposal auth setup","Fri May 08 04:35:28 UTC 2026","passed","Fri May 08 04:35:45 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","17772","Create Proposal 09 auth","proposal discussion auth setup","Fri May 08 04:36:24 UTC 2026","passed","Fri May 08 04:36:41 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","18424","Create Proposal 03 auth","proposal discussion auth setup","Fri May 08 04:35:50 UTC 2026","passed","Fri May 08 04:36:08 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","16950","Create Budget Proposal 05 auth","budget proposal auth setup","Fri May 08 04:35:28 UTC 2026","passed","Fri May 08 04:35:44 UTC 2026","","proposal-budget.auth.setup.ts","",""
"","47399","Setup temporary proposal wallets","proposal setup","Fri May 08 04:35:01 UTC 2026","failed","Fri May 08 04:35:48 UTC 2026","","proposal.setup.ts","",""
"","86934","Initialize static wallets","wallet bootstrap","Fri May 08 04:35:02 UTC 2026","failed","Fri May 08 04:36:29 UTC 2026","","wallet.bootstrap.ts","",""
"","127402","Register DRep of proposal budget static wallets","budget proposal dRep setup","Fri May 08 04:35:02 UTC 2026","failed","Fri May 08 04:37:09 UTC 2026","","proposal-budget.dRep.setup.ts","",""
"","5874","1C. Should disconnect Wallet When connected","independent (desktop)","Fri May 08 04:36:28 UTC 2026","passed","Fri May 08 04:36:34 UTC 2026","","1-wallet-connect/walletConnect.spec.ts","",""
"","181050","10D. Should report an issue","independent (desktop)","Fri May 08 04:36:43 UTC 2026","broken","Fri May 08 04:39:45 UTC 2026","Submit Usersnap","10-user-snap/userSnap.spec.ts","",""
"","19191","Create Proposal 02 auth","proposal discussion auth setup","Fri May 08 04:35:47 UTC 2026","passed","Fri May 08 04:36:07 UTC 2026","","proposal-discussion.auth.setup.ts","",""
"","180922","10E. Should submit an idea or new feature","independent (desktop)","Fri May 08 04:36:44 UTC 2026","broken","Fri May 08 04:39:45 UTC 2026","Submit Usersnap","10-user-snap/userSnap.spec.ts","",""
"","17896","Create Proposal 04 auth","proposal discussion auth setup","Fri May 08 04:35:51 UTC 2026","passed","Fri May 08 04:36:09 UTC 2026","","proposal-discussion.auth.setup.ts","",""
